dateTime,date,hour,minute,weatherID,sunrise,sunset,weatherMain,weatherDescr,temperature,feels_like,humidity,pressure,tempMin,tempMax,clouds,visibility,windDeg,windSpeed
2024-04-09 16:03:00,2024-04-09,16,3,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.68,54,1015,11,13,40,10000,270,11
2024-04-09 16:08:00,2024-04-09,16,8,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.68,54,1015,11,13,40,10000,270,11
2024-04-09 16:13:00,2024-04-09,16,13,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.43,56,1014,11,13,40,10000,270,11
2024-04-09 16:18:00,2024-04-09,16,18,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.43,56,1014,11,13,40,10000,270,11
2024-04-09 16:23:00,2024-04-09,16,23,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.38,56,1014,11,13,40,10000,290,11
2024-04-09 16:28:00,2024-04-09,16,28,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.38,56,1014,11,13,40,10000,290,11
2024-04-09 16:33:00,2024-04-09,16,33,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.48,54,1015,11,13,40,10000,290,11
2024-04-09 16:38:00,2024-04-09,16,38,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.39,54,1015,11,13,40,10000,290,11
2024-04-09 16:43:00,2024-04-09,16,43,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.39,54,1015,11,13,40,10000,290,11
2024-04-09 16:48:00,2024-04-09,16,48,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.32,54,1015,10,13,40,10000,290,11
2024-04-09 16:53:00,2024-04-09,16,53,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.24,51,1015,10,13,20,10000,280,11
2024-04-09 16:58:00,2024-04-09,16,58,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.24,51,1015,10,13,20,10000,280,11
2024-04-09 17:03:00,2024-04-09,17,3,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.24,51,1015,10,13,20,10000,280,11
2024-04-09 17:08:00,2024-04-09,17,8,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.24,51,1015,10,13,20,10000,280,11
2024-04-09 17:13:00,2024-04-09,17,13,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.16,52,1015,10,13,20,10000,280,11
2024-04-09 17:18:00,2024-04-09,17,18,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.24,51,1015,10,13,20,10000,280,11
2024-04-09 17:23:00,2024-04-09,17,23,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,12,10.16,52,1015,10,13,20,10000,280,11
2024-04-09 17:28:00,2024-04-09,17,28,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.29,50,1016,11,12,40,10000,290,9
2024-04-09 17:33:00,2024-04-09,17,33,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.29,50,1016,11,12,40,10000,290,9
2024-04-09 17:38:00,2024-04-09,17,38,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.18,52,1016,10,12,40,10000,290,9
2024-04-09 17:43:00,2024-04-09,17,43,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,12,10.18,52,1016,10,12,40,10000,290,9
2024-04-09 17:48:00,2024-04-09,17,48,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.83,54,1016,10,12,20,10000,300,8
2024-04-09 17:53:00,2024-04-09,17,53,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.74,53,1016,10,12,20,10000,300,8
2024-04-09 17:58:00,2024-04-09,17,58,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.69,54,1016,10,12,20,10000,300,8
2024-04-09 18:03:00,2024-04-09,18,3,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.64,54,1016,10,12,20,10000,300,8
2024-04-09 18:08:00,2024-04-09,18,8,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.64,54,1016,10,12,20,10000,300,8
2024-04-09 18:13:00,2024-04-09,18,13,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.76,55,1017,10,12,20,10000,300,8
2024-04-09 18:18:00,2024-04-09,18,18,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.76,55,1017,10,12,20,10000,300,8
2024-04-09 18:23:00,2024-04-09,18,23,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.41,57,1017,10,11,20,10000,280,8
2024-04-09 18:28:00,2024-04-09,18,28,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.41,57,1017,10,11,20,10000,280,8
2024-04-09 18:33:00,2024-04-09,18,33,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.26,58,1017,10,11,20,10000,280,8
2024-04-09 18:38:00,2024-04-09,18,38,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,11,9.26,58,1017,10,11,20,10000,280,8
2024-04-09 18:43:00,2024-04-09,18,43,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,5.99,67,1017,9,11,20,10000,280,8
2024-04-09 18:48:00,2024-04-09,18,48,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,6.17,69,1017,9,11,20,10000,270,6
2024-04-09 18:53:00,2024-04-09,18,53,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,10,7.03,65,1017,9,11,20,10000,270,6
2024-04-09 18:58:00,2024-04-09,18,58,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,10,7.03,65,1017,9,11,20,10000,270,6
2024-04-09 19:03:00,2024-04-09,19,3,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,10,7.03,65,1017,9,11,20,10000,270,6
2024-04-09 19:08:00,2024-04-09,19,8,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,10,7.03,65,1017,9,11,20,10000,270,6
2024-04-09 19:13:00,2024-04-09,19,13,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,10,6.95,63,1017,9,10,20,10000,270,6
2024-04-09 19:18:00,2024-04-09,19,18,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,7.01,67,1017,8,10,20,10000,280,4
2024-04-09 19:23:00,2024-04-09,19,23,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,6.9,68,1018,8,10,20,10000,280,4
2024-04-09 19:28:00,2024-04-09,19,28,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,6.9,68,1018,8,10,20,10000,280,4
2024-04-09 19:33:00,2024-04-09,19,33,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,6.9,68,1018,8,10,20,10000,280,4
2024-04-09 19:38:00,2024-04-09,19,38,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,9,6.9,68,1018,8,10,20,10000,280,4
2024-04-09 19:43:00,2024-04-09,19,43,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,5.79,71,1018,8,9,20,10000,280,4
2024-04-09 19:48:00,2024-04-09,19,48,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,5.79,71,1018,8,9,20,10000,280,4
2024-04-09 19:53:00,2024-04-09,19,53,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.91,75,1018,7,9,20,10000,260,4
2024-04-09 19:58:00,2024-04-09,19,58,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.91,75,1018,7,9,20,10000,260,4
2024-04-09 20:03:00,2024-04-09,20,3,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,5.7,74,1018,7,9,20,10000,270,3
2024-04-09 20:08:00,2024-04-09,20,8,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,5.7,74,1018,7,9,20,10000,270,3
2024-04-09 20:13:00,2024-04-09,20,13,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,5.7,74,1018,7,9,20,10000,270,3
2024-04-09 20:18:00,2024-04-09,20,18,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,5.98,76,1018,7,9,20,10000,270,3
2024-04-09 20:23:00,2024-04-09,20,23,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,8,5.46,74,1019,8,9,40,10000,250,5
2024-04-09 20:28:00,2024-04-09,20,28,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,8,5.46,74,1019,8,9,40,10000,250,5
2024-04-09 20:33:00,2024-04-09,20,33,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,8,5.47,74,1018,8,9,40,10000,250,5
2024-04-09 20:38:00,2024-04-09,20,38,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,8,5.47,74,1019,8,9,40,10000,250,5
2024-04-09 20:43:00,2024-04-09,20,43,802,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,scattered clouds,8,5.47,74,1018,8,9,40,10000,250,5
2024-04-09 20:48:00,2024-04-09,20,48,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.22,76,1019,8,9,75,10000,250,5
2024-04-09 20:53:00,2024-04-09,20,53,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.22,76,1019,8,9,75,10000,250,5
2024-04-09 20:58:00,2024-04-09,20,58,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.22,76,1019,8,9,75,10000,250,5
2024-04-09 21:03:00,2024-04-09,21,3,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.14,76,1019,8,9,75,10000,250,5
2024-04-09 21:08:00,2024-04-09,21,8,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.45,76,1019,8,9,75,10000,260,5
2024-04-09 21:13:00,2024-04-09,21,13,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.45,76,1019,8,9,75,10000,260,5
2024-04-09 21:18:00,2024-04-09,21,18,803,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,broken clouds,8,5.45,76,1019,8,9,75,10000,260,5
2024-04-09 21:23:00,2024-04-09,21,23,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.89,74,1019,7,9,20,10000,240,5
2024-04-09 21:28:00,2024-04-09,21,28,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.89,74,1019,7,9,20,10000,240,5
2024-04-09 21:33:00,2024-04-09,21,33,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.97,73,1020,7,8,20,10000,240,5
2024-04-09 21:38:00,2024-04-09,21,38,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.68,75,1019,7,8,20,10000,240,5
2024-04-09 21:43:00,2024-04-09,21,43,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.68,75,1019,7,8,20,10000,240,5
2024-04-09 21:48:00,2024-04-09,21,48,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.52,76,1019,7,8,20,10000,240,5
2024-04-09 21:53:00,2024-04-09,21,53,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.52,76,1019,7,8,20,10000,240,5
2024-04-09 21:58:00,2024-04-09,21,58,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.57,73,1020,7,8,20,10000,240,5
2024-04-09 22:03:00,2024-04-09,22,3,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.77,73,1019,7,8,20,10000,250,3
2024-04-09 22:08:00,2024-04-09,22,8,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,8,4.57,73,1020,7,8,20,10000,240,5
2024-04-09 22:13:00,2024-04-09,22,13,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.77,73,1019,7,8,20,10000,250,3
2024-04-09 22:18:00,2024-04-09,22,18,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.77,73,1019,7,8,20,10000,250,3
2024-04-09 22:23:00,2024-04-09,22,23,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.73,75,1020,7,8,20,10000,230,3
2024-04-09 22:28:00,2024-04-09,22,28,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.73,75,1020,7,8,20,10000,230,3
2024-04-09 22:33:00,2024-04-09,22,33,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.61,73,1020,7,8,20,10000,230,3
2024-04-09 22:38:00,2024-04-09,22,38,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.61,73,1020,7,8,20,10000,230,3
2024-04-09 22:43:00,2024-04-09,22,43,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,5.61,73,1020,7,8,20,10000,230,3
2024-04-09 22:48:00,2024-04-09,22,48,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,4.0,77,1019,6,7,20,10000,230,4
2024-04-09 22:53:00,2024-04-09,22,53,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,4.0,77,1019,6,7,20,10000,230,4
2024-04-09 22:58:00,2024-04-09,22,58,801,2024-04-09 05:38:00,2024-04-09 19:14:00,Clouds,few clouds,7,4.0,78,1019,6,7,20,10000,230,4
2024-04-09 23:03:00,2024-04-09,23,3,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,4.0,78,1019,6,7,20,10000,230,4
2024-04-09 23:08:00,2024-04-09,23,8,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,5.46,78,1020,6,7,20,10000,230,2
2024-04-09 23:13:00,2024-04-09,23,13,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,5.46,78,1020,6,7,20,10000,230,2
2024-04-09 23:18:00,2024-04-09,23,18,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,5.46,78,1020,6,7,20,10000,230,2
2024-04-09 23:23:00,2024-04-09,23,23,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,3.77,79,1020,6,7,20,10000,220,5
2024-04-09 23:28:00,2024-04-09,23,28,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,3.77,79,1020,6,7,20,10000,220,5
2024-04-09 23:33:00,2024-04-09,23,33,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,3.84,78,1020,6,8,20,10000,220,5
2024-04-09 23:38:00,2024-04-09,23,38,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,3.84,78,1020,6,8,20,10000,220,5
2024-04-09 23:43:00,2024-04-09,23,43,801,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,few clouds,7,3.84,78,1020,6,8,20,10000,220,5
2024-04-09 23:48:00,2024-04-09,23,48,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.84,79,1020,6,8,75,10000,220,5
2024-04-09 23:53:00,2024-04-09,23,53,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.84,79,1020,6,8,75,10000,220,5
2024-04-09 23:58:00,2024-04-09,23,58,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.07,77,1020,6,8,75,10000,220,5
2024-04-10 00:03:00,2024-04-10,0,3,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.96,77,1020,6,8,75,10000,210,3
2024-04-10 00:08:00,2024-04-10,0,8,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.73,80,1020,6,8,75,10000,210,3
2024-04-10 00:13:00,2024-04-10,0,13,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.73,80,1020,6,8,75,10000,210,3
2024-04-10 00:18:00,2024-04-10,0,18,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.73,80,1020,6,8,75,10000,210,3
2024-04-10 00:23:00,2024-04-10,0,23,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.44,75,1019,7,8,75,10000,220,5
2024-04-10 00:28:00,2024-04-10,0,28,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.15,76,1019,7,8,75,10000,220,5
2024-04-10 00:33:00,2024-04-10,0,33,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.02,76,1019,7,8,75,10000,220,5
2024-04-10 00:38:00,2024-04-10,0,38,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.02,76,1019,7,8,75,10000,220,5
2024-04-10 00:43:00,2024-04-10,0,43,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.02,76,1019,7,8,75,10000,220,5
2024-04-10 00:48:00,2024-04-10,0,48,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.09,76,1019,7,8,75,10000,220,5
2024-04-10 00:53:00,2024-04-10,0,53,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.09,76,1019,7,8,75,10000,220,5
2024-04-10 00:58:00,2024-04-10,0,58,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.09,76,1019,7,8,75,10000,220,5
2024-04-10 01:03:00,2024-04-10,1,3,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.09,76,1019,7,8,75,10000,220,5
2024-04-10 01:08:00,2024-04-10,1,8,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.52,76,1019,6,8,75,10000,220,3
2024-04-10 01:13:00,2024-04-10,1,13,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.09,76,1019,7,8,75,10000,220,5
2024-04-10 01:18:00,2024-04-10,1,18,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.52,76,1019,6,8,75,10000,220,3
2024-04-10 01:23:00,2024-04-10,1,23,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.4,77,1019,5,8,75,10000,220,5
2024-04-10 01:28:00,2024-04-10,1,28,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.4,77,1019,5,8,75,10000,220,5
2024-04-10 01:33:00,2024-04-10,1,33,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.4,77,1019,5,8,75,10000,220,5
2024-04-10 01:38:00,2024-04-10,1,38,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.58,77,1019,5,8,75,10000,220,5
2024-04-10 01:43:00,2024-04-10,1,43,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.58,77,1019,5,8,75,10000,220,5
2024-04-10 01:48:00,2024-04-10,1,48,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.58,77,1019,5,8,75,10000,220,5
2024-04-10 01:53:00,2024-04-10,1,53,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.48,77,1019,5,8,75,10000,220,5
2024-04-10 01:58:00,2024-04-10,1,58,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.48,77,1019,5,8,75,10000,220,5
2024-04-10 02:03:00,2024-04-10,2,3,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.48,78,1019,5,8,75,10000,220,5
2024-04-10 02:08:00,2024-04-10,2,8,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.72,78,1019,5,8,75,10000,180,3
2024-04-10 02:13:00,2024-04-10,2,13,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.8,78,1018,5,8,75,10000,180,3
2024-04-10 02:18:00,2024-04-10,2,18,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,4.8,78,1018,5,8,75,10000,180,3
2024-04-10 02:23:00,2024-04-10,2,23,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,2.87,82,1018,5,8,75,10000,210,7
2024-04-10 02:28:00,2024-04-10,2,28,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,2.87,82,1018,5,8,75,10000,210,7
2024-04-10 02:33:00,2024-04-10,2,33,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,2.87,82,1018,5,8,75,10000,210,7
2024-04-10 02:38:00,2024-04-10,2,38,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.08,82,1018,5,8,75,10000,210,7
2024-04-10 02:43:00,2024-04-10,2,43,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,7,3.08,82,1018,5,8,75,10000,210,7
2024-04-10 02:48:00,2024-04-10,2,48,500,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,light rain,7,3.61,81,1018,6,9,75,10000,210,7
2024-04-10 02:53:00,2024-04-10,2,53,500,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,light rain,7,3.61,81,1018,6,9,75,10000,210,7
2024-04-10 02:58:00,2024-04-10,2,58,500,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,light rain,7,3.61,81,1018,6,9,75,10000,210,7
2024-04-10 03:03:00,2024-04-10,3,3,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,7,5.79,82,1018,6,9,75,10000,150,3
2024-04-10 03:08:00,2024-04-10,3,8,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,7,5.79,82,1018,6,9,75,10000,150,3
2024-04-10 03:13:00,2024-04-10,3,13,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,7,5.79,82,1018,6,9,75,10000,150,3
2024-04-10 03:18:00,2024-04-10,3,18,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,7,5.79,82,1018,6,9,75,10000,150,3
2024-04-10 03:23:00,2024-04-10,3,23,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,7,5.79,82,1018,6,9,75,10000,150,3
2024-04-10 03:28:00,2024-04-10,3,28,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,8,4.42,80,1018,7,9,75,10000,210,6
2024-04-10 03:33:00,2024-04-10,3,33,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,8,4.42,80,1018,7,9,75,10000,210,6
2024-04-10 03:38:00,2024-04-10,3,38,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,8,5.22,81,1018,7,9,75,10000,210,6
2024-04-10 03:43:00,2024-04-10,3,43,501,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,moderate rain,8,5.22,81,1018,7,9,75,10000,210,6
2024-04-10 03:48:00,2024-04-10,3,48,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,5.55,81,1017,8,9,75,10000,210,6
2024-04-10 03:53:00,2024-04-10,3,53,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,5.55,81,1017,8,9,75,10000,210,6
2024-04-10 03:58:00,2024-04-10,3,58,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,5.55,81,1017,8,9,75,10000,210,6
2024-04-10 04:03:00,2024-04-10,4,3,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,7.12,79,1017,8,10,75,10000,180,3
2024-04-10 04:08:00,2024-04-10,4,8,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,7.12,79,1017,8,10,75,10000,180,3
2024-04-10 04:13:00,2024-04-10,4,13,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,7.12,79,1017,8,10,75,10000,180,3
2024-04-10 04:18:00,2024-04-10,4,18,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,7.12,79,1017,8,10,75,10000,180,3
2024-04-10 04:23:00,2024-04-10,4,23,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,5.93,83,1017,8,9,75,10000,200,5
2024-04-10 04:28:00,2024-04-10,4,28,500,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,light rain,9,5.93,83,1017,8,9,75,10000,200,5
2024-04-10 04:33:00,2024-04-10,4,33,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,5.93,83,1017,8,9,75,10000,200,5
2024-04-10 04:38:00,2024-04-10,4,38,500,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,light rain,9,5.93,83,1017,8,9,75,10000,200,5
2024-04-10 04:43:00,2024-04-10,4,43,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,5.93,83,1017,8,9,75,10000,200,5
2024-04-10 04:48:00,2024-04-10,4,48,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,6.25,80,1017,8,9,75,10000,200,5
2024-04-10 04:53:00,2024-04-10,4,53,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,6.25,81,1016,8,9,75,10000,200,5
2024-04-10 04:58:00,2024-04-10,4,58,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,6.25,81,1016,8,9,75,10000,200,5
2024-04-10 05:03:00,2024-04-10,5,3,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,6.73,80,1016,8,9,75,10000,160,4
2024-04-10 05:08:00,2024-04-10,5,8,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,6.73,80,1016,8,9,75,10000,160,4
2024-04-10 05:13:00,2024-04-10,5,13,803,2024-04-10 05:36:00,2024-04-10 19:15:00,Clouds,broken clouds,9,6.84,79,1016,8,10,75,10000,160,4
2024-04-10 05:18:00,2024-04-10,5,18,500,2024-04-10 05:36:00,2024-04-10 19:15:00,Rain,light rain,9,6.84,80,1016,8,10,75,10000,160,4
